"team_id","pos_team","division","conference","season","player_id","rusher_player_name","plays","games","team_games","playsgame","TEPA","EPAplay","EPAgame","yards","yardsplay","yardsgame","success","rushing_td","fumbles","TEPA_rank","EPAgame_rank","EPAplay_rank","success_rank","yards_rank","yardsplay_rank","yardsgame_rank","fbs_class"
"103","Boston College","fbs","ACC",2023,4428692,"Dino Tomlin",2,2,11,1,-1.52591489157065,-0.762957445785325,-0.762957445785325,6,3,3,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4429652,"Pat Garwo III",51,4,11,12.75,4.01201175288535,0.078666897115399,1.00300293822134,262,5.13725490196078,65.5,0.431372549019608,1,1,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4568992,"Ryan O'Keefe",4,2,11,2,-0.860273580652633,-0.215068395163158,-0.430136790326317,26,6.5,13,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4683159,"Lewis Bond",1,1,11,1,-0.682786716633239,-0.682786716633239,-0.682786716633239,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4683314,"Xavier Coleman",6,2,11,3,-0.700355737958845,-0.116725956326474,-0.350177868979422,15,2.5,7.5,0.333333333333333,1,0,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4683501,"Emmett Morehead",2,2,11,1,-0.0401165717478637,-0.0200582858739319,-0.0200582858739319,7,3.5,3.5,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4684926,"Andre Hines",6,2,11,3,1.89348400963066,0.315580668271777,0.946742004815331,37,6.16666666666667,18.5,0.833333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4773919,"Thomas Castellanos",157,11,11,14.2727272727273,64.2907966376471,0.409495519985013,5.84461787614973,1012,6.44585987261147,92,0.503184713375796,10,3,3,2,5,27,28,33,32,"P5"
"103","Boston College","fbs","ACC",2023,4824124,"Alex Broome",57,9,11,6.33333333333333,0.717755608750073,0.012592203662282,0.0797506231944526,299,5.24561403508772,33.2222222222222,0.368421052631579,1,1,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4869582,"Cam'ron Barfield",6,2,11,3,-5.79599999696571,-0.965999999494286,-2.89799999848286,-6,-1,-3,0,0,0,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,4880638,"Kye Robichaux",128,9,11,14.2222222222222,17.585643073564,0.137387836512219,1.95396034150711,592,4.625,65.7777777777778,0.453125,6,0,64,55,68,77,120,189,90,"P5"
"103","Boston College","fbs","ACC",2023,4911852,"Sam Candotti",1,1,11,1,3.12779848994526,3.12779848994526,3.12779848994526,6,6,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,5160640,"Anthony Ferrucci",1,1,11,1,-0.129964773261888,-0.129964773261888,-0.129964773261888,4,4,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,"P5"
"103","Boston College","fbs","ACC",2023,5160642,"Nate Johnson",4,3,11,1.33333333333333,-1.60160444999856,-0.40040111249964,-0.53386814999952,23,5.75,7.66666666666667,0.25,0,0,NA,NA,NA,NA,NA,NA,NA,"P5"
